"","StudentID","Grade"
"13801",53530,"fail"
"13802",54052,"fail"
"13803",121995,"pass"
"13804",121751,"fail"
"13805",161534,"F"
"13806",60966,"fail"
"13807",68858,"pass"
"13808",44107,"pass"
"13809",101341,"E"
"13810",184606,"E"
"13811",69458,"pass"
"13812",135306,"E"
"13813",47404,"fail"
"13814",52905,"A"
"13815",60364,"pass"
"13816",161353,"fail"
"13817",85110,"E"
"13818",208814,"pass"
"13819",60228,"pass"
"13820",225280,"E"
"13821",60329,"A"
"13822",134693,"A"
"13823",100877,"A"
"13824",69078,"E"
"13825",85706,"E"
"13826",42505,"pass"
"13827",36849,"fail"
"13828",84624,"A"
"13829",84999,"A"
"13830",53274,"fail"
"13831",34720,"fail"
"13832",91323,"fail"
"13833",47405,"fail"
"13834",151663,"E"
"13835",54033,"pass"
"13836",44125,"A"
"13837",202244,"pass"
"13838",85122,"A"
"13839",60203,"E"
"13840",52886,"A"
"13841",68233,"fail"
"13842",159188,"E"
"13843",53324,"A"
"13844",53320,"E"
"13845",52899,"E"
"13846",153813,"fail"
"13847",60635,"E"
"13848",35333,"E"
"13849",159424,"A"
"13850",121745,"A"
"13851",60242,"A"
"13852",60354,"A"
"13853",30521,"E"
"13854",184811,"E"
"13855",69500,"pass"
"13856",207772,"E"
"13857",60451,"pass"
"13858",159472,"pass"
"13859",100406,"E"
"13860",122039,"pass"
"13861",159396,"E"
"13862",184857,"E"
"13863",47260,"pass"
"13864",185361,"fail"
"13865",84926,"pass"
"13866",60313,"A"
"13867",61790,"pass"
"13868",60260,"A"
"13869",121749,"E"
"13870",60283,"F"
"13871",60454,"A"
"13872",69966,"pass"
"13873",187726,"E"
"13874",122056,"pass"
"13875",138775,"fail"
"13876",52892,"fail"
"13877",85171,"pass"
"13878",121942,"pass"
"13879",52341,"pass"
"13880",85092,"E"
"13881",122056,"A"
"13882",159407,"pass"
"13883",61749,"A"
"13884",83850,"pass"
"13885",69437,"E"
"13886",54035,"pass"
"13887",121942,"pass"
"13888",53188,"E"
"13889",85144,"A"
"13890",154547,"E"
"13891",150525,"pass"
"13892",207398,"E"
"13893",36132,"pass"
"13894",60314,"pass"
"13895",44291,"pass"
"13896",60255,"pass"
"13897",184782,"pass"
"13898",85948,"fail"
"13899",61794,"F"
"13900",44149,"pass"
"13901",138796,"pass"
"13902",46081,"pass"
"13903",85123,"pass"
"13904",67869,"E"
"13905",184816,"E"
"13906",44215,"fail"
"13907",115666,"A"
"13908",60304,"pass"
"13909",60381,"fail"
"13910",122056,"A"
"13911",122057,"E"
"13912",46355,"pass"
"13913",52347,"pass"
"13914",111750,"pass"
"13915",100429,"pass"
"13916",71566,"pass"
"13917",74139,"E"
"13918",47463,"pass"
"13919",159354,"A"
"13920",140507,"E"
"13921",60418,"A"
"13922",47582,"E"
"13923",60462,"pass"
"13924",46561,"E"
"13925",141527,"fail"
"13926",100472,"A"
"13927",64466,"pass"
"13928",121742,"A"
"13929",3568,"pass"
"13930",15198,"A"
"13931",61003,"pass"
"13932",139726,"pass"
"13933",69177,"F"
"13934",36431,"fail"
"13935",139493,"A"
"13936",43423,"E"
"13937",2489,"A"
"13938",85108,"A"
"13939",69936,"E"
"13940",122006,"A"
"13941",61750,"pass"
"13942",71091,"pass"
"13943",60313,"A"
"13944",61788,"A"
"13945",60405,"pass"
"13946",25564,"pass"
"13947",138733,"A"
"13948",61319,"E"
"13949",176082,"pass"
"13950",138719,"E"
"13951",44819,"E"
"13952",85162,"pass"
"13953",139184,"E"
"13954",32698,"E"
"13955",159180,"E"
"13956",85057,"fail"
"13957",29632,"pass"
"13958",85072,"fail"
"13959",32164,"E"
"13960",70772,"E"
"13961",85112,"A"
"13962",227139,"pass"
"13963",85103,"F"
"13964",61753,"pass"
"13965",47409,"A"
"13966",184656,"E"
"13967",37163,"E"
"13968",85949,"E"
"13969",27809,"E"
"13970",47860,"E"
"13971",25455,"fail"
"13972",134541,"E"
"13973",25790,"E"
"13974",140398,"pass"
"13975",85144,"A"
"13976",225305,"pass"
"13977",138638,"fail"
"13978",69966,"fail"
"13979",60275,"pass"
"13980",184793,"fail"
"13981",139198,"pass"
"13982",155994,"E"
"13983",52898,"A"
"13984",44285,"fail"
"13985",69460,"fail"
"13986",47700,"fail"
"13987",159101,"E"
"13988",31943,"A"
"13989",34975,"fail"
"13990",52435,"pass"
"13991",32896,"fail"
"13992",207773,"E"
"13993",99919,"fail"
"13994",85129,"pass"
"13995",36651,"F"
"13996",139431,"pass"
"13997",156003,"fail"
"13998",71470,"E"
"13999",122260,"F"
"14000",121811,"pass"
"14001",44130,"pass"
"14002",47399,"A"
"14003",207761,"E"
"14004",44015,"E"
"14005",84930,"A"
"14006",52343,"pass"
"14007",85261,"pass"
"14008",44122,"pass"
"14009",47834,"E"
"14010",69460,"fail"
"14011",207868,"E"
"14012",159281,"fail"
"14013",22180,"fail"
"14014",100119,"pass"
"14015",207790,"fail"
"14016",122861,"E"
"14017",60245,"A"
"14018",32893,"pass"
"14019",59727,"pass"
"14020",139483,"E"
"14021",100508,"pass"
"14022",138796,"E"
"14023",159482,"fail"
"14024",139998,"E"
"14025",69951,"fail"
"14026",60285,"pass"
"14027",138722,"pass"
"14028",54041,"A"
"14029",139208,"E"
"14030",100339,"F"
"14031",9681,"A"
"14032",53613,"pass"
"14033",60454,"A"
"14034",69127,"E"
"14035",52891,"pass"
"14036",60450,"pass"
"14037",85139,"A"
"14038",139872,"E"
"14039",225258,"pass"
"14040",37318,"fail"
"14041",220271,"E"
"14042",184799,"pass"
"14043",123248,"pass"
"14044",25762,"pass"
"14045",139166,"E"
"14046",154416,"fail"
"14047",101970,"pass"
"14048",122261,"pass"
"14049",151646,"fail"
"14050",60565,"fail"
"14051",84931,"pass"
"14052",159472,"fail"
"14053",43967,"pass"
"14054",183749,"E"
"14055",60318,"fail"
"14056",85494,"A"
"14057",34951,"pass"
"14058",52911,"pass"
"14059",163178,"pass"
"14060",55339,"E"
"14061",53558,"fail"
"14062",226987,"pass"
"14063",69490,"A"
"14064",47583,"pass"
"14065",85092,"fail"
"14066",159420,"E"
"14067",26284,"fail"
"14068",60599,"pass"
"14069",150883,"pass"
"14070",121794,"A"
"14071",121750,"pass"
"14072",46218,"fail"
"14073",60261,"pass"
"14074",69966,"A"
"14075",159479,"fail"
"14076",36969,"pass"
"14077",36569,"pass"
"14078",159421,"E"
"14079",47462,"fail"
"14080",142126,"fail"
"14081",59727,"A"
"14082",74138,"E"
"14083",122015,"A"
"14084",102230,"A"
"14085",85077,"pass"
"14086",138922,"A"
"14087",36651,"pass"
"14088",134643,"E"
"14089",159188,"fail"
"14090",124175,"fail"
"14091",33159,"fail"
"14092",47462,"E"
"14093",54052,"fail"
"14094",46213,"fail"
"14095",52898,"fail"
"14096",161587,"pass"
"14097",52904,"fail"
"14098",29113,"fail"
"14099",101960,"E"
"14100",60595,"A"
"14101",69463,"pass"
"14102",139076,"E"
"14103",60152,"E"
"14104",60419,"pass"
"14105",85160,"E"
"14106",159393,"pass"
"14107",22180,"pass"
"14108",61791,"fail"
"14109",122164,"fail"
"14110",121795,"pass"
"14111",52910,"pass"
"14112",121968,"E"
"14113",122258,"F"
"14114",160073,"pass"
"14115",138927,"fail"
"14116",69926,"A"
"14117",53462,"F"
"14118",139508,"pass"
"14119",138818,"A"
"14120",60247,"pass"
"14121",84088,"A"
"14122",206652,"E"
"14123",138926,"A"
"14124",60082,"fail"
"14125",53328,"fail"
"14126",122263,"pass"
"14127",44147,"A"
"14128",60445,"pass"
"14129",207393,"E"
"14130",32721,"fail"
"14131",60302,"A"
"14132",27573,"pass"
"14133",31933,"pass"
"14134",225278,"pass"
"14135",85079,"A"
"14136",185624,"pass"
"14137",207794,"F"
"14138",138731,"E"
"14139",60286,"A"
"14140",102992,"pass"
"14141",155972,"pass"
"14142",207637,"fail"
"14143",160885,"E"
"14144",35333,"fail"
"14145",207793,"E"
"14146",159679,"fail"
"14147",53613,"F"
"14148",184661,"E"
"14149",36849,"F"
"14150",141811,"F"
"14151",85061,"pass"
"14152",184866,"E"
"14153",33395,"pass"
"14154",53556,"E"
"14155",3791,"pass"
"14156",24934,"E"
"14157",100487,"fail"
"14158",60595,"fail"
"14159",69460,"pass"
"14160",46339,"E"
"14161",37273,"pass"
"14162",53322,"pass"
"14163",161548,"E"
"14164",159357,"pass"
"14165",100889,"fail"
"14166",60143,"F"
"14167",53316,"pass"
"14168",60561,"E"
"14169",60354,"fail"
"14170",60405,"pass"
"14171",122059,"E"
"14172",138786,"E"
"14173",159425,"pass"
"14174",184804,"F"
"14175",61757,"fail"
"14176",100265,"pass"
"14177",52427,"A"
"14178",44149,"pass"
"14179",159419,"A"
"14180",123205,"pass"
"14181",53330,"pass"
"14182",207756,"pass"
"14183",52422,"pass"
"14184",62993,"fail"
"14185",85127,"A"
"14186",103005,"fail"
"14187",207760,"pass"
"14188",44155,"pass"
"14189",84624,"A"
"14190",69672,"E"
"14191",34994,"fail"
"14192",31938,"E"
"14193",53307,"fail"
"14194",122007,"A"
"14195",70316,"pass"
"14196",34713,"E"
"14197",47406,"fail"
"14198",53326,"pass"
"14199",142102,"pass"
"14200",67195,"pass"
"14201",52926,"A"
"14202",135619,"pass"
"14203",207135,"F"
"14204",69253,"E"
"14205",159357,"pass"
"14206",200264,"F"
"14207",183353,"pass"
"14208",100141,"E"
"14209",60281,"A"
"14210",34975,"fail"
"14211",44244,"pass"
"14212",69437,"pass"
"14213",85161,"E"
"14214",100585,"pass"
"14215",85494,"pass"
"14216",68964,"pass"
"14217",50432,"pass"
"14218",60230,"pass"
"14219",159381,"fail"
"14220",34888,"A"
"14221",59727,"pass"
"14222",56184,"pass"
"14223",159219,"E"
"14224",60430,"pass"
"14225",138722,"E"
"14226",62994,"E"
"14227",161361,"E"
"14228",207886,"E"
"14229",27781,"fail"
"14230",32456,"E"
"14231",184788,"E"
"14232",44296,"pass"
"14233",33353,"E"
"14234",84780,"pass"
"14235",52428,"pass"
"14236",100519,"A"
"14237",139493,"pass"
"14238",67095,"pass"
"14239",60241,"A"
"14240",36651,"fail"
"14241",85110,"E"
"14242",60438,"fail"
"14243",44096,"pass"
"14244",159441,"pass"
"14245",138734,"A"
"14246",42909,"pass"
"14247",31018,"pass"
"14248",69490,"pass"
"14249",52427,"pass"
"14250",53463,"E"
"14251",122256,"F"
"14252",60593,"fail"
"14253",207815,"E"
"14254",138614,"fail"
"14255",135438,"E"
"14256",47409,"pass"
"14257",121794,"pass"
"14258",101944,"E"
"14259",134649,"E"
"14260",54058,"fail"
"14261",71383,"A"
"14262",85125,"A"
"14263",69343,"A"
"14264",83850,"pass"
"14265",52345,"pass"
"14266",28051,"E"
"14267",85170,"A"
"14268",121801,"pass"
"14269",207394,"E"
"14270",122035,"pass"
"14271",60405,"pass"
"14272",185563,"E"
"14273",60280,"A"
"14274",91624,"pass"
"14275",69429,"A"
"14276",135328,"pass"
"14277",69676,"fail"
"14278",60590,"F"
"14279",184804,"E"
"14280",100884,"fail"
"14281",138817,"pass"
"14282",159412,"pass"
"14283",206967,"pass"
"14284",36247,"E"
"14285",25117,"pass"
"14286",184790,"E"
"14287",121990,"A"
"14288",85085,"A"
"14289",52806,"pass"
"14290",69426,"E"
"14291",122264,"A"
"14292",140512,"E"
"14293",100485,"A"
"14294",100595,"pass"
"14295",195364,"E"
"14296",60450,"fail"
"14297",43316,"E"
"14298",69959,"E"
"14299",47366,"E"
"14300",135915,"fail"
"14301",60375,"pass"
"14302",207381,"E"
"14303",176928,"pass"
"14304",53268,"pass"
"14305",54038,"pass"
"14306",159355,"pass"
"14307",159356,"A"
"14308",69331,"A"
"14309",52924,"pass"
"14310",85157,"F"
"14311",60269,"A"
"14312",85092,"fail"
"14313",53271,"A"
"14314",159399,"fail"
"14315",66479,"A"
"14316",138826,"fail"
"14317",54506,"fail"
"14318",21795,"pass"
"14319",60252,"E"
"14320",159406,"pass"
"14321",122879,"E"
"14322",85186,"A"
"14323",140507,"fail"
"14324",71098,"pass"
"14325",52901,"E"
"14326",225004,"fail"
"14327",28038,"pass"
"14328",121820,"pass"
"14329",85057,"pass"
"14330",100876,"E"
"14331",132841,"fail"
"14332",52891,"fail"
"14333",102992,"E"
"14334",134680,"pass"
"14335",69519,"pass"
"14336",60391,"pass"
"14337",134622,"E"
"14338",64888,"A"
"14339",60454,"pass"
"14340",34754,"pass"
"14341",124420,"E"
"14342",134624,"pass"
"14343",102959,"pass"
"14344",46229,"pass"
"14345",60329,"pass"
"14346",102995,"E"
"14347",184784,"E"
"14348",68500,"E"
"14349",100491,"A"
"14350",37286,"pass"
"14351",62994,"pass"
"14352",44285,"A"
"14353",44177,"pass"
"14354",31964,"fail"
"14355",207768,"pass"
"14356",207535,"fail"
"14357",123221,"E"
"14358",185336,"pass"
"14359",124465,"pass"
"14360",44285,"pass"
"14361",44152,"fail"
"14362",47685,"A"
"14363",100893,"A"
"14364",69188,"E"
"14365",60308,"pass"
"14366",69516,"fail"
"14367",60565,"fail"
"14368",60317,"pass"
"14369",69443,"pass"
"14370",85158,"fail"
"14371",138930,"fail"
"14372",159433,"E"
"14373",122060,"pass"
"14374",59733,"A"
"14375",160071,"fail"
"14376",100892,"pass"
"14377",60443,"A"
"14378",60241,"A"
"14379",69316,"pass"
"14380",53315,"fail"
"14381",159444,"E"
"14382",123353,"E"
"14383",159373,"pass"
"14384",47466,"pass"
"14385",100521,"pass"
"14386",167416,"E"
"14387",43637,"E"
"14388",52928,"A"
"14389",85074,"fail"
"14390",159423,"A"
"14391",139005,"E"
"14392",47584,"E"
"14393",184812,"fail"
"14394",121809,"pass"
"14395",35517,"fail"
"14396",100474,"pass"
"14397",100332,"E"
"14398",61788,"pass"
"14399",62422,"fail"
"14400",185383,"pass"
"14401",31932,"fail"
"14402",28044,"pass"
"14403",53167,"pass"
"14404",20877,"E"
"14405",160072,"fail"
"14406",36429,"E"
"14407",34968,"fail"
"14408",69100,"E"
"14409",174083,"pass"
"14410",101928,"E"
"14411",52429,"pass"
"14412",85947,"E"
"14413",60439,"E"
"14414",85088,"E"
"14415",159290,"fail"
"14416",60334,"pass"
"14417",30974,"E"
"14418",44276,"pass"
"14419",46061,"A"
"14420",85469,"fail"
"14421",60466,"pass"
"14422",161575,"E"
"14423",184779,"E"
"14424",60459,"E"
"14425",55339,"E"
"14426",44235,"fail"
"14427",47842,"fail"
"14428",138902,"E"
"14429",69476,"fail"
"14430",159210,"A"
"14431",159333,"pass"
"14432",53464,"E"
"14433",30274,"E"
"14434",159169,"fail"
"14435",158238,"pass"
"14436",36646,"fail"
"14437",100865,"pass"
"14438",207751,"pass"
"14439",159195,"A"
"14440",139498,"fail"
"14441",119386,"pass"
"14442",37141,"pass"
"14443",122016,"A"
"14444",52426,"fail"
"14445",53273,"E"
"14446",134679,"A"
"14447",184786,"pass"
"14448",122009,"pass"
"14449",225275,"pass"
"14450",60326,"A"
"14451",53918,"pass"
"14452",32462,"fail"
"14453",207797,"E"
"14454",85144,"A"
"14455",52337,"pass"
"14456",52907,"A"
"14457",121988,"F"
"14458",100521,"A"
"14459",53493,"fail"
"14460",226982,"pass"
"14461",85158,"A"
"14462",60752,"pass"
"14463",100893,"fail"
"14464",69454,"pass"
"14465",60441,"pass"
"14466",122234,"pass"
"14467",60313,"E"
"14468",102230,"E"
"14469",122041,"fail"
"14470",105233,"E"
"14471",139433,"fail"
"14472",122040,"A"
"14473",34991,"pass"
"14474",27827,"pass"
"14475",85117,"F"
"14476",68988,"pass"
"14477",136783,"A"
"14478",53270,"pass"
"14479",139483,"pass"
"14480",60321,"fail"
"14481",69492,"pass"
"14482",69288,"pass"
"14483",56503,"fail"
"14484",47593,"pass"
"14485",44285,"pass"
"14486",200461,"E"
"14487",44276,"pass"
"14488",69189,"pass"
"14489",44015,"pass"
"14490",185626,"E"
"14491",183738,"E"
"14492",37040,"pass"
"14493",159391,"E"
"14494",159477,"E"
"14495",100873,"F"
"14496",54064,"pass"
"14497",32165,"pass"
"14498",138923,"pass"
"14499",163593,"E"
"14500",155990,"E"
"14501",26126,"fail"
"14502",72746,"pass"
"14503",183938,"fail"
"14504",224902,"E"
"14505",60286,"fail"
"14506",184659,"pass"
"14507",69532,"pass"
"14508",19138,"pass"
"14509",184840,"pass"
"14510",225258,"fail"
"14511",52421,"pass"
"14512",159362,"pass"
"14513",175636,"pass"
"14514",102229,"A"
"14515",138930,"fail"
"14516",69965,"pass"
"14517",159221,"A"
"14518",60357,"pass"
"14519",53466,"E"
"14520",160900,"E"
"14521",67095,"pass"
"14522",184887,"pass"
"14523",153778,"E"
"14524",47699,"fail"
"14525",47630,"pass"
"14526",100885,"pass"
"14527",60280,"A"
"14528",183709,"E"
"14529",84808,"pass"
"14530",30729,"E"
"14531",60246,"pass"
"14532",138921,"E"
"14533",153890,"E"
"14534",159180,"E"
"14535",85171,"E"
"14536",69189,"pass"
"14537",47465,"A"
"14538",184841,"E"
"14539",47851,"E"
"14540",61751,"fail"
"14541",160070,"fail"
"14542",139212,"fail"
"14543",44209,"A"
"14544",84073,"E"
"14545",207785,"E"
"14546",68466,"pass"
"14547",60244,"pass"
"14548",46358,"fail"
"14549",207751,"pass"
"14550",159089,"E"
"14551",155998,"E"
"14552",60607,"F"
"14553",85109,"pass"
"14554",60466,"A"
"14555",69183,"fail"
"14556",60304,"A"
"14557",138782,"pass"
"14558",52801,"pass"
"14559",159379,"pass"
"14560",44531,"pass"
"14561",52902,"pass"
"14562",138905,"A"
"14563",60285,"E"
"14564",84744,"pass"
"14565",71558,"E"
"14566",207907,"E"
"14567",226948,"pass"
"14568",224960,"E"
"14569",36436,"E"
"14570",60375,"pass"
"14571",47584,"pass"
"14572",34754,"pass"
"14573",207870,"pass"
"14574",69595,"fail"
"14575",60049,"fail"
"14576",69468,"pass"
"14577",225146,"pass"
"14578",122040,"pass"
"14579",121952,"fail"
"14580",121742,"A"
"14581",138723,"E"
"14582",207754,"F"
"14583",16855,"fail"
"14584",207377,"E"
"14585",46235,"fail"
"14586",85092,"fail"
"14587",20494,"pass"
"14588",121740,"pass"
"14589",71129,"fail"
"14590",139092,"E"
"14591",207399,"E"
"14592",100538,"pass"
"14593",140506,"E"
"14594",53304,"fail"
"14595",138723,"A"
"14596",158993,"E"
"14597",69455,"pass"
"14598",27798,"fail"
"14599",54040,"F"
"14600",47405,"fail"
"14601",9823,"E"
"14602",68826,"pass"
"14603",85959,"E"
"14604",85182,"E"
"14605",85182,"pass"
"14606",175835,"E"
"14607",100595,"fail"
"14608",154165,"E"
"14609",69119,"E"
"14610",68879,"pass"
"14611",43731,"pass"
"14612",141859,"pass"
"14613",28261,"E"
"14614",52392,"pass"
"14615",53320,"pass"
"14616",160701,"pass"
"14617",68336,"E"
"14618",52896,"E"
"14619",47761,"E"
"14620",121594,"pass"
"14621",184803,"E"
"14622",30318,"E"
"14623",31914,"fail"
"14624",31956,"E"
"14625",183750,"E"
"14626",122262,"pass"
"14627",44819,"E"
"14628",50432,"E"
"14629",100497,"fail"
"14630",207761,"fail"
"14631",137503,"E"
"14632",56496,"fail"
"14633",121796,"pass"
"14634",61753,"fail"
"14635",52876,"pass"
"14636",141820,"fail"
"14637",37344,"pass"
"14638",140503,"A"
"14639",100540,"pass"
"14640",47458,"pass"
"14641",69127,"E"
"14642",207677,"pass"
"14643",69105,"E"
"14644",27799,"fail"
"14645",60455,"A"
"14646",53304,"fail"
"14647",53324,"fail"
"14648",187394,"pass"
"14649",64464,"pass"
"14650",36132,"F"
"14651",224773,"E"
"14652",183474,"pass"
"14653",53988,"A"
"14654",134663,"E"
"14655",46840,"pass"
"14656",60375,"pass"
"14657",86531,"pass"
"14658",44089,"pass"
"14659",155971,"pass"
"14660",159482,"pass"
"14661",136777,"E"
"14662",208885,"pass"
"14663",60357,"A"
"14664",60557,"A"
"14665",43217,"fail"
"14666",84672,"pass"
"14667",67045,"pass"
"14668",60297,"pass"
"14669",53287,"E"
"14670",36564,"pass"
"14671",34888,"pass"
"14672",60152,"E"
"14673",66479,"A"
"14674",32907,"fail"
"14675",139115,"fail"
"14676",183750,"fail"
"14677",225302,"F"
"14678",85157,"pass"
"14679",59731,"F"
"14680",134643,"A"
"14681",102233,"A"
"14682",122009,"F"
"14683",44168,"fail"
"14684",122009,"fail"
"14685",60440,"A"
"14686",159187,"A"
"14687",140503,"fail"
"14688",139483,"pass"
"14689",159187,"pass"
"14690",69923,"fail"
"14691",85171,"E"
"14692",52422,"E"
"14693",156003,"E"
"14694",44185,"A"
"14695",44099,"pass"
"14696",185153,"fail"
"14697",85073,"pass"
"14698",139171,"E"
"14699",85163,"pass"
"14700",53333,"A"
"14701",44250,"A"
"14702",60387,"E"
"14703",44135,"pass"
"14704",69965,"E"
"14705",60317,"pass"
"14706",138926,"A"
"14707",69129,"E"
"14708",159433,"E"
"14709",60449,"A"
"14710",47532,"fail"
"14711",69520,"A"
"14712",59709,"fail"
"14713",62007,"F"
"14714",100486,"fail"
"14715",60559,"A"
"14716",159279,"fail"
"14717",159202,"fail"
"14718",43295,"fail"
"14719",124127,"pass"
"14720",139209,"F"
"14721",158419,"E"
"14722",53914,"E"
"14723",183729,"E"
"14724",154348,"E"
"14725",134621,"A"
"14726",121806,"A"
"14727",60206,"pass"
"14728",60282,"A"
"14729",141731,"fail"
"14730",47166,"fail"
"14731",134679,"pass"
"14732",41947,"E"
"14733",139093,"pass"
"14734",27826,"fail"
"14735",60347,"fail"
"14736",122861,"E"
"14737",99670,"pass"
"14738",47466,"pass"
"14739",124401,"fail"
"14740",47166,"F"
"14741",54058,"A"
"14742",44198,"pass"
"14743",60238,"fail"
"14744",207808,"fail"
"14745",139091,"E"
"14746",62426,"E"
"14747",100506,"A"
"14748",85172,"E"
"14749",85984,"fail"
"14750",84060,"F"
"14751",207837,"E"
"14752",185405,"E"
"14753",122921,"fail"
"14754",52433,"fail"
"14755",85112,"fail"
"14756",60387,"pass"
"14757",208472,"fail"
"14758",122017,"pass"
"14759",60375,"A"
"14760",137503,"E"
"14761",25782,"pass"
"14762",207836,"E"
"14763",122860,"E"
"14764",184783,"pass"
"14765",71091,"pass"
"14766",85085,"pass"
"14767",53305,"A"
"14768",141724,"pass"
"14769",61759,"A"
"14770",53324,"A"
"14771",159478,"fail"
"14772",159222,"pass"
"14773",135296,"E"
"14774",60207,"pass"
"14775",34993,"fail"
"14776",224896,"E"
"14777",138915,"fail"
"14778",184841,"F"
"14779",122159,"E"
"14780",154348,"fail"
"14781",47685,"A"
"14782",36795,"pass"
"14783",174706,"E"
"14784",60240,"A"
"14785",60449,"pass"
"14786",30815,"E"
"14787",184862,"pass"
"14788",139476,"pass"
"14789",60379,"A"
"14790",52347,"E"
"14791",100423,"A"
"14792",46067,"pass"
"14793",85275,"fail"
"14794",69500,"fail"
"14795",69457,"A"
"14796",207798,"fail"
"14797",138815,"pass"
"14798",69966,"pass"
"14799",37324,"pass"
"14800",154252,"fail"
"14801",124419,"fail"
"14802",100891,"pass"
"14803",60234,"pass"
"14804",139483,"pass"
"14805",62214,"pass"
"14806",85105,"pass"
"14807",207890,"pass"
"14808",209554,"pass"
"14809",60590,"A"
"14810",53609,"fail"
"14811",60810,"E"
"14812",161584,"E"
"14813",84672,"E"
"14814",150883,"E"
"14815",160109,"A"
"14816",52015,"pass"
"14817",159204,"pass"
"14818",184813,"E"
"14819",47685,"A"
"14820",100536,"fail"
"14821",60310,"pass"
"14822",83738,"E"
"14823",44542,"E"
"14824",46235,"A"
"14825",28048,"E"
"14826",159865,"E"
"14827",84995,"fail"
"14828",53324,"A"
"14829",85343,"E"
"14830",69520,"pass"
"14831",47458,"fail"
"14832",83637,"fail"
"14833",42871,"fail"
"14834",119327,"E"
"14835",63793,"pass"
"14836",54058,"pass"
"14837",44247,"A"
"14838",159433,"pass"
"14839",152677,"E"
"14840",85140,"A"
"14841",62986,"fail"
"14842",160727,"fail"
"14843",44130,"A"
"14844",44215,"fail"
"14845",158473,"fail"
"14846",100867,"F"
"14847",135657,"fail"
"14848",31470,"pass"
"14849",68523,"E"
"14850",60581,"E"
"14851",85117,"fail"
"14852",34706,"pass"
"14853",102232,"fail"
"14854",31959,"E"
"14855",61965,"fail"
"14856",30790,"pass"
"14857",225299,"E"
"14858",86540,"E"
"14859",84548,"E"
"14860",121997,"A"
"14861",69924,"A"
"14862",159431,"A"
"14863",174759,"E"
"14864",85157,"fail"
"14865",44099,"pass"
"14866",47586,"fail"
"14867",160884,"fail"
"14868",140045,"fail"
"14869",184796,"fail"
"14870",19367,"pass"
"14871",60574,"fail"
"14872",44130,"A"
"14873",100519,"pass"
"14874",100875,"A"
"14875",54270,"pass"
"14876",52768,"E"
"14877",44235,"fail"
"14878",60362,"A"
"14879",100868,"A"
"14880",69506,"A"
"14881",60343,"fail"
"14882",141072,"E"
"14883",60197,"fail"
"14884",139499,"pass"
"14885",103001,"pass"
"14886",60377,"A"
"14887",224945,"fail"
"14888",163251,"E"
"14889",102001,"fail"
"14890",185563,"pass"
"14891",85140,"pass"
"14892",21540,"fail"
"14893",184840,"E"
"14894",138992,"E"
"14895",184806,"E"
"14896",61666,"E"
"14897",52908,"pass"
"14898",122944,"E"
"14899",100520,"pass"
"14900",60266,"A"
"14901",139503,"E"
"14902",69965,"fail"
"14903",69324,"pass"
"14904",69178,"E"
"14905",183818,"pass"
"14906",52247,"pass"
"14907",46348,"A"
"14908",44132,"F"
"14909",159378,"fail"
"14910",37534,"E"
"14911",121748,"A"
"14912",83869,"E"
"14913",56923,"E"
"14914",102956,"pass"
"14915",121808,"A"
"14916",184806,"F"
"14917",68607,"E"
"14918",85112,"pass"
"14919",156003,"fail"
"14920",52428,"pass"
"14921",69329,"fail"
"14922",54055,"fail"
"14923",61975,"pass"
"14924",138905,"E"
"14925",134515,"E"
"14926",159679,"fail"
"14927",52894,"pass"
"14928",34413,"fail"
"14929",62993,"E"
"14930",85109,"pass"
"14931",53320,"pass"
"14932",36433,"fail"
"14933",29221,"fail"
"14934",69457,"pass"
"14935",31929,"pass"
"14936",60599,"A"
"14937",31938,"pass"
"14938",159221,"pass"
"14939",26377,"E"
"14940",100547,"fail"
"14941",139506,"pass"
"14942",43743,"E"
"14943",60458,"pass"
"14944",32889,"pass"
"14945",139503,"pass"
"14946",60453,"pass"
"14947",159392,"pass"
"14948",141857,"fail"
"14949",159189,"fail"
"14950",140381,"E"
"14951",69924,"A"
"14952",47696,"F"
"14953",207404,"E"
"14954",64451,"A"
"14955",159478,"pass"
"14956",71101,"F"
"14957",52433,"pass"
"14958",37516,"pass"
"14959",31963,"fail"
"14960",69528,"fail"
"14961",69489,"A"
"14962",69951,"A"
"14963",53291,"pass"
"14964",60464,"A"
"14965",161146,"E"
"14966",51488,"pass"
"14967",69180,"pass"
"14968",202217,"E"
"14969",61067,"A"
"14970",47460,"pass"
"14971",34718,"pass"
"14972",44125,"A"
"14973",126898,"A"
"14974",71161,"E"
"14975",69113,"E"
"14976",85159,"pass"
"14977",207812,"pass"
"14978",60440,"pass"
"14979",44201,"fail"
"14980",122267,"fail"
"14981",123359,"E"
"14982",69180,"A"
"14983",60335,"A"
"14984",122048,"pass"
"14985",36651,"fail"
"14986",155998,"pass"
"14987",140508,"E"
"14988",175861,"pass"
"14989",207822,"fail"
"14990",52861,"fail"
"14991",85158,"E"
"14992",122057,"E"
"14993",69445,"pass"
"14994",19993,"pass"
"14995",102394,"E"
"14996",207623,"pass"
"14997",138921,"E"
"14998",60419,"A"
"14999",122257,"pass"
"15000",100589,"fail"
"15001",69926,"pass"
"15002",122057,"pass"
"15003",69325,"E"
"15004",44049,"E"
"15005",83715,"E"
"15006",53310,"pass"
"15007",85133,"fail"
"15008",85322,"E"
"15009",101927,"fail"
"15010",226969,"pass"
